"level","id","parent_id","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message"
"1","1591","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Xkien użajt nar mhux ħruq?","2019-11-22T08:16:34+0000","0","7",""
"1","1592","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Brian Chircop Ma nafx nispjegaha imma naħseb nar toqgħod iktar. Taħseb li ħruq aħjar?","2019-11-22T08:23:58+0000","0","0",""
"1","1593","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Il-Malti Madwarna nahseb it-2 joqoghdu. Hruq nippreferiha ghax fiha n-nar u l-idea ta' xi haga taqbad ...","2019-11-22T08:36:38+0000","1","0",""
"1","1594","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Brian Chircop hruq nassocjah iktar ma' sentiment jew rizultat kawza tan-nar.. Titfi n-nar, ma titfix l-hruq. Bin-nar tinharaq.","2019-11-22T09:15:29+0000","5","0",""
"1","1595","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Brian Chircop jew f'kas ta' inċendju 😜","2019-11-22T12:25:47+0000","0","0",""
"1","1596","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Tajjeb li t-tabella tkun bilingwi però naħseb li l-kliem bl-Ingliż għandu jkun ikbar jew daqs tal-Malti. Per eżempju l-ispazju kollu fejn hemm il-kliem jinqasam min-nofs. Naħa bil-Malti b'tipa skura jew kulur tal-font differenti u naħa Ingliż. Ir-raġuni hi li hija tabella tal-emerġenza u għaldaqstant, minbarra li tispikka l-istampa biex tfiehem sew lil dak li jkun, importanti li l-kliem ikunu jispikkaw b'mod ugwali. X'taħseb?","2019-11-22T16:13:20+0000","1","1",""
"1","1597","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Daniel Bartolo Nasal naqbel miegħek. Għandek punt. Imma provajt inżomm mal-forma kwadra tal-oriġinali u rajtha wisq diffiċli nqegħedhom it-tnejn hemm waqt li t-tnejn jidhru kbar.","2019-11-22T16:41:18+0000","1","0",""
"1","1598","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Daniel Fenech Hekk hu, jekk tuża ħruq qisek qed tgħid jekk taħraq idek mela tkisser il-ħġieġa","2019-11-24T10:13:31+0000","1","0",""
"1","1599","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Braden Cutajar ezatt siehbi","2019-11-24T10:13:53+0000","0","0",""
"1","1600","262","268456953819176_443741139624089","data","data.*","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","Brian Chircop Ħruq ma toqgħodx","2019-11-24T10:13:54+0000","0","0",""
"1","1601","262","268456953819176_443741139624089","offcut","","fetched (200)","2021-10-20 21:59:07.395628","Facebook:/<post-id>/comments","","","","",""
"1","1602","263","268456953819176_442486546416215","data","data.*","fetched (200)","2021-10-20 21:59:07.820452","Facebook:/<post-id>/comments","iL-MINISTRI MA JIMPURTAHOMX MILL-MALTI. L-inqas problema bħalissa għax għandhom fuqiex jinkwetaw.","2019-11-21T09:11:43+0000","0","0",""
"1","1603","263","268456953819176_442486546416215","data","data.*","fetched (200)","2021-10-20 21:59:07.820452","Facebook:/<post-id>/comments","Għaliex din il-billboard / kartellun huwa miktub bl-ingliż?😡.  Mela insejtu li aħna noqodu f'Malta u Maltin u l-ilsien tagħna huwa il-Malti?  X'kull waħda din - kemm qegħdin nidru tax-xajt mal-barranin?!  Mela insejtu wkoll kif tiktbu bil-Malti?🇲🇹🤔  Lanqas temmen jekk ma tarax b’għanejk dawn il-kummiedji 😮🙄","2019-12-03T18:53:51+0000","1","0",""
"1","1604","263","268456953819176_442486546416215","offcut","","fetched (200)","2021-10-20 21:59:07.820452","Facebook:/<post-id>/comments","","","","",""
"1","1605","264","268456953819176_441641516500718","data","data.*","fetched (200)","2021-10-20 21:59:08.103182","Facebook:/<post-id>/comments","Prosit! Ftit ilu l-Ministru Evarist Bartolo għadu kemm ikkummenta hekk: “We should be ashamed for not having a law specifying when to use our national language. Use of Maltese language should be obligatory in certain situations.” Jalla l-inizjattiva tiegħek tingħata widen u tiġi imitata.","2019-11-19T08:40:05+0000","7","0",""
"1","1606","264","268456953819176_441641516500718","data","data.*","fetched (200)","2021-10-20 21:59:08.103182","Facebook:/<post-id>/comments","Faculty of Medicine and Surgery - University of Malta","2019-11-19T09:07:50+0000","0","0",""
"1","1607","264","268456953819176_441641516500718","offcut","","fetched (200)","2021-10-20 21:59:08.103182","Facebook:/<post-id>/comments","","","","",""
"1","1608","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Prosit tassew. Hekk għandhom isiru l-affarijiet, u mhux ta' nofs kedda. Għalkemm Ħagar Qim trid tkun miżbugħa kannella biex tindika li huwa sit storiku u maġenb l-isem ikun hemm simbolu li hu preistoriku u l-għelm tal-UNESCO. Il-Ħnejja tkun bl-aħdar, biex turi li huwa sit (u mhux raħal) ta' sbuħija naturali, bis-simbolu nternazzjonali wkoll.","2019-11-17T08:42:08+0000","8","1",""
"1","1609","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Bil-qalb kollha!... x' qed izommna?🏁🤔🇲🇹","2019-11-17T08:48:45+0000","1","1",""
"1","1610","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Naqbel 100% li jsiru hekk kif qal il-Malti Madwarna u wkoll kif qal Steve Borg","2019-11-17T08:50:50+0000","2","1",""
"1","1611","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Grazzi tal-kumment Steve :) Jekk ma jsirux dawn l-affarijiet, jaf jintesew jaħasra. F'dawn l-kwistjonijiet, naħseb ir-resposabbiltà hija tal-kunsilli li milli nista' nifhem għandhom il-poter jagħmlu dawn it-tabelli.  Rigward it-tieni punt tiegħek, iva nammetti li ssemplifikajt l-affarijiet għall-fini ta' din il-powst. Ippreferejt niffoka fuq l-ismijiet... il-proprja fiha l-affarijiet li semmejt inti u d-distanzi.","2019-11-17T09:19:27+0000","2","0",""
"1","1612","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Grazzi tal-kumment Martin :) Xejn mhu qed iżommna ħlief apatija kbira.","2019-11-17T09:19:57+0000","1","0",""
"1","1613","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Grazzi tal-kumment Rita Maria :) Kieku hemm entużjażmu lejn il-Malti, kieku dawn isiru.","2019-11-17T09:20:32+0000","1","0",""
"1","1614","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Issa ic-cans li tinbidel hekk kif ghadha kemm nqalat t tabella bejn il-wied u hagar qim (bil-maltempta din l-gimgha)","2019-11-17T09:50:20+0000","1","1",""
"1","1615","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Eżatt Mary Rose. Ċans tad-deheb. Għalkemm din it-tabella partikolari bbażajtha fuq dik li hemm ħdejn ir-roundabout taż-Żurrieq (ħdejn il-pompa).","2019-11-17T10:13:03+0000","2","0",""
"1","1616","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Rita Grima Kenneth Farrugia","2019-11-17T10:14:02+0000","1","1",""
"1","1617","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Naqbel hafna li jinkitbu bil malti","2019-11-17T10:28:26+0000","1","0",""
"1","1618","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Jean Luke Camilleri noted u grazzi .","2019-11-17T10:41:57+0000","1","0",""
"1","1619","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Il-Qrendi Local Council Din it-tabella bbażata fuq waħda li rajt iż-Żurrieq imma jkun sabiħ ħafna jekk intom titħajru tabelli simili, ċoè fejn jintuża l-isem Malti ta' Blue Grotto.","2019-11-17T11:53:55+0000","0","0",""
"1","1620","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Rita Grima","2019-11-17T12:16:30+0000","1","0",""
"1","1621","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","prosit ta dan il hsieb hekk tajjeb forsi jibqalna xi ftit mill ilsien malti li qed neqirduh ahna stess x'hasra","2019-11-17T16:16:54+0000","1","0",""
"1","1622","265","268456953819176_439869043344632","data","data.*","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","Prosit  ma nafx kif min ikun inkarigat m'huhiex informat!","2019-11-18T06:38:52+0000","1","0",""
"1","1623","265","268456953819176_439869043344632","offcut","","fetched (200)","2021-10-20 21:59:08.482695","Facebook:/<post-id>/comments","","","","",""
"1","1624","266","268456953819176_438579010140302","data","data.*","fetched (200)","2021-10-20 21:59:08.955504","Facebook:/<post-id>/comments","U aqra bil-Malti. Il-libreriji mimlija kotba sbieħ bil-Malti.","2019-11-15T06:18:34+0000","4","1",""
"1","1625","266","268456953819176_438579010140302","data","data.*","fetched (200)","2021-10-20 21:59:08.955504","Facebook:/<post-id>/comments","Bel-lez-za.","2019-11-15T06:58:10+0000","0","0",""
"1","1626","266","268456953819176_438579010140302","data","data.*","fetched (200)","2021-10-20 21:59:08.955504","Facebook:/<post-id>/comments","Tony C. Cutajar Vera vera.","2019-11-15T10:14:42+0000","0","0",""
"1","1627","266","268456953819176_438579010140302","data","data.*","fetched (200)","2021-10-20 21:59:08.955504","Facebook:/<post-id>/comments","Użaw it-tipi (fonts) Maltin.","2019-11-15T14:14:34+0000","3","1",""
"1","1628","266","268456953819176_438579010140302","data","data.*","fetched (200)","2021-10-20 21:59:08.955504","Facebook:/<post-id>/comments","Tibżgħux tiktbu bil-Malti u fejn taraw xi tabella, struzzjonijiet, ċirkularijiet, ittri eċċ li setgħu nkitbu bil-Malti imma ma nkitbux ilmentaw ma' min hu responsabbli biex darb'oħra jinkitbu bil-Malti","2019-11-15T16:09:07+0000","3","1",""
"1","1629","266","268456953819176_438579010140302","data","data.*","fetched (200)","2021-10-20 21:59:08.955504","Facebook:/<post-id>/comments","Rita Maria Giordmaina Għandek raġun. Ibagħtulhom u ilmentaw.","2019-11-15T17:39:51+0000","1","0",""
"1","1630","266","268456953819176_438579010140302","data","data.*","fetched (200)","2021-10-20 21:59:08.955504","Facebook:/<post-id>/comments","Hawn Londra(UK)hawn dak li ngħidulhom 'Meet-Up'.   https://www.meetup.com/                                                     Dawn ikunu grupp ta' nies li jiltaqgħu għax għandhom għal qalbhom xi ħaġa in komuni li ġġibhom flimkien.   Hawn ġeneralment jiltaqgħu ġo xi pub jew kafetterija.   Dan hu mod eċċellenti biex issaħħu dak li jinteressakom u fl-istess ħin twessgħu l-ambjent soċjali tagħkom f'sitwazzjoni onesta' u rilassata.  U tiswa' ftit li xejn.   Insomma, ideja ġdida għas-sena l-ġdida.  M'hemmx telf!    Tistgħu tibdew biex tiftehmu li tagħmlu photo-copy ta' xi poeżija.   Taqrawha u tiddiskutuwha bejnietkom.   B'hekk min jaqraha isaħħaħ il-kunfidenza għax qiegħed isemma ' leħnu fil-publiku u dan mingħajr ma jkun iġġudikat.","2019-12-31T22:22:22+0000","1","0",""
"1","1631","266","268456953819176_438579010140302","data","data.*","fetched (200)","2021-10-20 21:59:08.955504","Facebook:/<post-id>/comments","Patrick Sacco.   Sintendi!   Jagħmel tant differenza għat-tagħlim u t-titjib tal-Malti.","2019-12-31T22:24:24+0000","0","0",""
"1","1632","266","268456953819176_438579010140302","offcut","","fetched (200)","2021-10-20 21:59:08.955504","Facebook:/<post-id>/comments","","","","",""
"1","1633","267","268456953819176_437201313611405","data","data.*","fetched (200)","2021-10-20 21:59:09.239743","Facebook:/<post-id>/comments","u għandek mitt raġun!","2019-11-13T10:45:07+0000","1","0",""
"1","1634","267","268456953819176_437201313611405","offcut","","fetched (200)","2021-10-20 21:59:09.239743","Facebook:/<post-id>/comments","","","","",""
"1","1635","268","268456953819176_435839223747614","data","data.*","fetched (200)","2021-10-20 21:59:09.619729","Facebook:/<post-id>/comments","Il-Lussemburgu tabella tkun bi 3 lingwi. Ġieli b'5. Ħadd ma jitfixkel. Anzi, jifhimha kulħadd❤️","2019-11-11T14:04:49+0000","1","1",""
"1","1636","268","268456953819176_435839223747614","data","data.*","fetched (200)","2021-10-20 21:59:09.619729","Facebook:/<post-id>/comments","Louise Vella Imbagħad Malta jgħidulek ""u mhux l-aqwa li niftiehmu... l-Ingliż tifhmu xorta"" jew li tabella bil-Malti u bl-Ingliż tkun wisq għan-nies għax jitħawdu.","2019-11-11T16:41:28+0000","1","0",""
"1","1637","268","268456953819176_435839223747614","data","data.*","fetched (200)","2021-10-20 21:59:09.619729","Facebook:/<post-id>/comments","Naqbel miegħek 100%","2019-11-11T18:07:08+0000","1","1",""
"1","1638","268","268456953819176_435839223747614","data","data.*","fetched (200)","2021-10-20 21:59:09.619729","Facebook:/<post-id>/comments","Rita Maria Giordmaina Grazzi Rita u grazzi talli dejjem issegwi l-paġna :)","2019-11-11T18:19:33+0000","0","0",""
"1","1639","268","268456953819176_435839223747614","data","data.*","fetched (200)","2021-10-20 21:59:09.619729","Facebook:/<post-id>/comments","Hija ħasra li l-Malti jintesa anke mill-ogħla istituzzjoni edukattiva fil-pajjiż","2019-11-11T18:24:24+0000","2","0",""
"1","1640","268","268456953819176_435839223747614","data","data.*","fetched (200)","2021-10-20 21:59:09.619729","Facebook:/<post-id>/comments","Il-gvern għandu jieħu ħsieb l'ilsien Malti ma l'istituzzjoni edukattiva f'Malta, għax jekk ma jagħmel xejn, il-lingwa Maltija sa tintilef. Il-gvern għandu ir-reponsabilta li jieħu pass positiv biex il-Malti m' jmutx peress l'issa daħħlu lingwi Ewropew u oħrajn f'pajjiżna w il- generazzjonijiet tal-llum qegħdin iħalltu il-Malti ma l'inglż! Fil-fatt jitkellmu bl'ingliż flok bil-Malti! Suppost u xieraq l'inkunu kburin bl-ilsien Malti tagħna fuq kollox, Malta hija tal-Maltin kollha!  Hemm bżonn nedukaw il-poplu Malti kollu fuq din il-problema li tinsab f'pajjiżna🇲🇹","2019-11-12T11:00:14+0000","2","0",""
"1","1641","268","268456953819176_435839223747614","data","data.*","fetched (200)","2021-10-20 21:59:09.619729","Facebook:/<post-id>/comments","Niddejjaq insaqsi għal din il-ħaġa imma napprezza jekk xi kultant tagħmlu share ta' dawn il-powsts ħalli jarawhom iktar nies. Grazzi","2019-11-12T11:39:06+0000","1","0",""
"1","1642","268","268456953819176_435839223747614","offcut","","fetched (200)","2021-10-20 21:59:09.619729","Facebook:/<post-id>/comments","","","","",""
"1","1643","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Naqbel miegħek 100%","2019-11-08T07:42:10+0000","1","0",""
"1","1644","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Nista nixxerja?","2019-11-08T07:42:36+0000","1","2",""
"1","1645","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","proset - għaddejt il-messaġġ","2019-11-08T08:05:56+0000","1","0",""
"1","1646","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Wasal iz-zmien, li nahseb ""dejjem"" hekk kellu jkun, li mill-kundizzjonal, nghaddu ghall-imperattiv, u dan ikun il-livell xieraq ta' sinjali accettabbli professjonalment u jibda jigi attwat, b'rispett lejn pajjizna, ilsienna u kwalità tal-prodott, bil-Malti u bl-Ingliz, kif muri! 🤔 Rebh/Rebh, u jgawdi kulhadd!🤗🇲🇹🇬🇧","2019-11-08T08:08:16+0000","0","0",""
"1","1647","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Kollegi. Inħobb il-Malti imma t-tabelli mhux il-lok fuq għandna nindukrawh. Il politika fuq t-tabelli kollha tal kampus hija li jintuża l-Ingliż biss. Sadanittant, ejjew flimkien nabbozzaw politika ta kif għandu jintuża l-Malti fit-tagħlim, assessjar u tagħlim. Grazzi.","2019-11-08T08:09:57+0000","0","10",""
"1","1648","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Prof. Baldacchino grazzi tal-kumment tiegħek.  Il-għala l-politika fuq it-tabelli hija li jkunu bl-Ingliż biss?    Jekk dan huwa veru, mela jagħmel sens li din il-politika tinbidel biex tinkludi l-ilsien Malti.  Kif urejt f'din il-powst, dawn it-tabelli jistgħu faċilment isiru biż-żewġ lingwi mingħajr ebda problema. Ma nafx xi skużi oħra nistgħu nivvintaw biex nissegregaw iktar il-povra lingwa tagħna...  Tajjeb li l-Malti jintuża iktar fit-tagħlim imma x'jiswa dan kollu jekk imbagħad il-Malti ma jiġix użat u ma jkunx preżenti viżwalment fis-soċjetà tagħna, speċjalemt f'affarijiet bħas-senjaletika ta' pajjiżna.   Inkunu qegħdin nimxu pass 'il quddiem u erbgħa lura.","2019-11-08T09:22:47+0000","5","0",""
"1","1649","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Prosit ta inizjativa u naqbel mieghek prosit","2019-11-08T10:53:00+0000","1","0",""
"1","1650","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Mario Camilleri Iva mela","2019-11-08T12:30:55+0000","0","0",""
"1","1651","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Mario Camilleri Bil-qalb kollha u grazzi :)","2019-11-08T12:31:09+0000","1","0",""
"1","1652","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Il-Malti Madwarna Apparti minn hekk, il-logo tal-Università trid tkun bil-Malti biss imbagħad jiktbulek l-isem tal-paġna ta' FB bl-Ingliż. Ironija u inkonsistenza.","2019-11-08T14:34:33+0000","1","0",""
"1","1653","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Godfrey Baldacchino ma ninsewx li iktar ma naraw il-Malti miktub, iktar nibdew niktbuh bla biża' li nistgħu niktbuh ħażin. L-Ingliż tgħallimna niktbuh għax dejjem qalulna naqrawh, imqar jekk rari tkellimnieh (almenu wħud minna). Dawk li l-Malti jitkellmuh, u anki dawk li le, kapaċi jibdew jiktbu ftit bih ladarba jibdew jarawh (mhux jisimgħuh biss).","2019-11-08T15:36:35+0000","4","0",""
"1","1654","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Naqbel miegħek li kullimkien għandu jkun hemm sinjali kemm bil-Malti kif ukoll bl-Ingliż, aktar u aktar fl-Università fejn huwa post it-tagħlim","2019-11-08T16:39:49+0000","4","0",""
"1","1655","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Il-politika dejjem tista tinbidel. Mela minghir il-Malti ma tidholx l-universita, imma il-Malti fl-universita ma jezistix...  Kelli sugetti (Ingenerija) fejn anke jekk konna Maltin biss, konna pprojbiti milli nitkelmu jew nistaqsu bil-Malti. Dik politika ukol?","2019-11-08T18:55:21+0000","2","0",""
"1","1656","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Daniel Fenech dak li spjegajt sewwa inti mghandux iseħħ. Il-Maltin iridu jitgħallmu jaħsbu jiktbu u jitkellmu bil-Malti bl-Ingliz u preferibbilment lingwa oħra.","2019-11-08T20:04:44+0000","1","0",""
"1","1657","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Tabella ma jistax ikollha ħafna text għax tfixkel minflok tgħin u twassal messaġġ ċar","2019-11-08T20:05:48+0000","0","0",""
"1","1658","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Godfrey Baldacchino Pajjiżi bħall-Kanada u l-Irlanda għandhom tabelli bilingwi u sa fejn naf jien qatt ma kien hemm tfixkil. Anke Malta stess ġieli kien hawn tabelli bilingwi u dan qatt ma ħawdu lil ħadd. Anke fl-ajruport il-ġdid ta' Istanbul issib tabelli bilingwi u dawn qatt ma gerfxuni. Min jaf kemm hemm eżempji oħra.  Jekk allura nirraġunaw kif irraġunajt inti fl-aħħar kumment tiegħek, l-ogħla istituzzjoni edukattiva ta' pajjiżna qiegħda tippreferi l-Ingliż minflok il-lingwa omm ta' Malta... ċoè l-Malti. Tal-mistħija. Ma nafx min jirraġuna hekk fil-bqija tad-dinja.  Madanakollu, jien ħa nibqa' nagħmel powsts dwar dawn it-tabelli biex nuri kemm tabelli bil-Malti u bl-Ingliż huma possibbli fl-università.","2019-11-08T23:29:47+0000","6","0",""
"1","1659","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","ħasra li l-università fiha biżżejjed tronoġ fl-amministrazzjoni li din il-post ħa tiġi injorata ...","2019-11-09T00:47:27+0000","0","0",""
"1","1660","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","meta nara l-amministrazzjoni tal-alma mater tiegħi tipprova tiġġustifika ruħha b'dawn l-argumenti jaqbadni l-biki ... xi traġedja madonna","2019-11-09T00:50:05+0000","0","0",""
"1","1661","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Godfrey Baldacchino taħseb li l-istudenti universitarji daqshekk ċwieċ li ma jafux jaqraw tabella miktuba b'żewġ lingwi? tasal tinsulenthom b'dan il-mod? istħi","2019-11-09T00:51:29+0000","1","0",""
"1","1662","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Godfrey Baldacchino għinna ndaħħlu l-Malti anki l-Università, anki fuq tabella f'parkeġġ. Meta nsibu biċċa kitba bil-Malti qadim nifirħu u nkunu pronti nistudjawha. Imma aħna rridu naraw il-Malti jgħix illum ukoll. Iġbed l-istess ħabel magħna.","2019-11-09T08:38:59+0000","0","0",""
"1","1663","269","268456953819176_433974573934079","data","data.*","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","Jien tal-fehma li l-ismijiet tal-toroq imisshom ikollhom Isem bil-Malti bl-Ingliż u Stampa tal-oġġett, tal-persuna, anke l-astratt. Dizzjunarju kullimkien f'Malta u f'Għawdex. B'hekk indaħħlu l-Arti, Storja, Kultura, Biedja, Għodda, u l-ilsien Malti u għaliex le l-Malti Safi mftakkar u qatt minsi - stampat f'imħuħ.","2019-11-10T04:58:59+0000","1","0",""
"1","1664","269","268456953819176_433974573934079","offcut","","fetched (200)","2021-10-20 21:59:10.031626","Facebook:/<post-id>/comments","","","","",""
"1","1665","270","268456953819176_432966374034899","data","data.*","fetched (200)","2021-10-20 21:59:10.382686","Facebook:/<post-id>/comments","Ghax ħadd ma jimpurtah tassew Mill-Malti. Ma nistax nifhem għaliex. 😢. Din il-ħaġa veru tweġġali qalbi. 💔.","2019-11-06T14:17:54+0000","2","0",""
"1","1666","270","268456953819176_432966374034899","data","data.*","fetched (200)","2021-10-20 21:59:10.382686","Facebook:/<post-id>/comments","Ibni l-għażiż, kellu taħriġ dwar sinonimi, ma tantx ħa gost jagħmilhom. Għalliema tal-Malti qaluli li għandu raġun għax ħadd ma għadu juża sabu biex jirreferi għal tifel, jew għuda minflok injam... U eċċ... Imma ngħid dawn l-edukaturi mhux l-istess li jħeġġu lill-mitgħallma biex jvarjaw fil-kitba ta ngħidu aħna komponent... Ma nafx għala jien, tassew ma nafx. L-unika lingwa li mibgħudha tant minn min jitkellemha?","2019-11-06T17:23:57+0000","0","0",""
"1","1667","270","268456953819176_432966374034899","data","data.*","fetched (200)","2021-10-20 21:59:10.382686","Facebook:/<post-id>/comments","L aktar ittri  li hu ffukat  fuqhom borg bhalissa huma ODZ ! Igifieri  f kelma wahda aktar hu nteressat fl ingliz .","2019-11-06T18:38:29+0000","0","0",""
"1","1668","270","268456953819176_432966374034899","data","data.*","fetched (200)","2021-10-20 21:59:10.382686","Facebook:/<post-id>/comments","Jien itteggjajt lil Ian Borg għax huwa l-ministru għat-trasport. Jekk jogħġobkom, meta tikkummentaw, idaħħlux politika fin-nofs. Din il-paġna fuq l-ilsien Malti u xejn iktar.  L-unika drabi li ssemmew il-partiti b'mod dirett huwa meta ridt insemmihom minħabba n-nuqqas ta' rispett li għandhom lejn l-ilsien Malti.","2019-11-06T19:30:55+0000","0","0",""
"1","1669","270","268456953819176_432966374034899","data","data.*","fetched (200)","2021-10-20 21:59:10.382686","Facebook:/<post-id>/comments","Morru il Germanja u araw tarawx xi tabella b lingliz. L anqas go l airport ta Dusseldorf. EXIT KOLLA BOL Germaniz. Magni tal biljetti tt trsin kolla bil Germaniz","2019-12-22T13:48:08+0000","1","0",""
"1","1670","270","268456953819176_432966374034899","offcut","","fetched (200)","2021-10-20 21:59:10.382686","Facebook:/<post-id>/comments","","","","",""
"1","1671","271","268456953819176_431945114137025","data","data.*","fetched (200)","2021-10-20 21:59:10.654959","Facebook:/<post-id>/comments","Titmax il-hamiem jew Titmax lill-hamiem? (h maqtugha) jew jintuzaw it-tnejn? Grazzi","2019-11-05T08:20:33+0000","2","4",""
"1","1672","271","268456953819176_431945114137025","data","data.*","fetched (200)","2021-10-20 21:59:10.654959","Facebook:/<post-id>/comments","Il-ħamiem għaliex m'għandekx titimgħu? Xi Ħadd kien għallimna: ""Itma' lil min hu bil-ġuħ.""","2019-11-05T08:22:48+0000","0","0",""
"1","1673","271","268456953819176_431945114137025","data","data.*","fetched (200)","2021-10-20 21:59:10.654959","Facebook:/<post-id>/comments","Yvonne Arqueros","2019-11-05T08:23:06+0000","1","1",""
"1","1674","271","268456953819176_431945114137025","data","data.*","fetched (200)","2021-10-20 21:59:10.654959","Facebook:/<post-id>/comments","Mark Vella naqbel Mark Vella.","2019-11-05T08:25:48+0000","1","0",""
"1","1675","271","268456953819176_431945114137025","data","data.*","fetched (200)","2021-10-20 21:59:10.654959","Facebook:/<post-id>/comments","Forsi aħjar niktbu ""ċjuwingamm""? :D Apparti ċ-ċajt: prosit tal-inizjattiva.","2019-11-05T08:32:24+0000","1","2",""
